사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2014012800100556,2014년 1월 28일 18시,화요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,54세,상해없음,승용,남,37세,경상
2014012800100647,2014년 1월 28일 21시,화요일,충청남도 천안시 서북구 쌍용동,중상사고,0,2,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,38세,중상
2014012800100676,2014년 1월 28일 22시,화요일,충청남도 천안시 동남구 신방동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,여,43세,경상
2014012900100102,2014년 1월 29일 07시,수요일,충청남도 천안시 서북구 백석동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,28세,중상
2014012900100131,2014년 1월 29일 08시,수요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 기타,과속,건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,승용,남,38세,중상
2014012900100169,2014년 1월 29일 09시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,남,30세,상해없음
2014012900100301,2014년 1월 29일 14시,수요일,충청남도 천안시 동남구 다가동,중상사고,0,2,2,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,28세,경상,승용,여,55세,중상
2014012900100423,2014년 1월 29일 18시,수요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,31세,경상
2014012900100428,2014년 1월 29일 18시,수요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승합,남,32세,경상
2014012900100599,2014년 1월 29일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,여,30세,경상
2014012900100600,2014년 1월 29일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,남,55세,경상
2014013000100122,2014년 1월 30일 06시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,4,0,차대차 - 측면직각충돌,신호위반,습기,흐림,교차로 - 교차로안,승용,남,31세,경상,승용,남,47세,경상
2014013000100196,2014년 1월 30일 11시,목요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,36세,상해없음
2014013000100330,2014년 1월 30일 18시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,46세,경상
2014013000100331,2014년 1월 30일 18시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,41세,경상
2014013000100399,2014년 1월 30일 21시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,29세,상해없음,승용,남,48세,경상
2014013000100416,2014년 1월 30일 22시,목요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,26세,경상
2014013100100098,2014년 1월 31일 09시,금요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,기타,기타,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,40세,중상
2014013100100174,2014년 1월 31일 14시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,42세,경상
2014020100100195,2014년 2월 1일 17시,토요일,충청남도 천안시 서북구 입장면,경상사고,0,0,6,0,차대차 - 기타,신호위반,습기,비,교차로 - 교차로안,승합,남,58세,상해없음,승용,남,35세,경상
2014020100100270,2014년 2월 1일 19시,토요일,충청남도 천안시 서북구 신당동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,36세,경상
2014020100100370,2014년 2월 1일 22시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,46세,경상
2014020200100025,2014년 2월 2일 01시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,여,28세,경상
2014020200100053,2014년 2월 2일 03시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,39세,경상
2014020200100213,2014년 2월 2일 16시,일요일,충청남도 천안시 동남구 쌍용동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,여,12세,중상
2014020200100282,2014년 2월 2일 19시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,25세,경상
2014020200100326,2014년 2월 2일 21시,일요일,충청남도 천안시 동남구 원성동,중상사고,0,3,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,여,50세,중상
2014020300100014,2014년 2월 3일 01시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,21세,경상
2014020300100064,2014년 2월 3일 07시,월요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,결빙,맑음,기타 - 기타,승용,남,66세,경상,승용,남,58세,중상
2014020300100065,2014년 2월 3일 07시,월요일,충청남도 천안시 동남구 병천면,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,이륜,남,59세,중상
2014020300100082,2014년 2월 3일 08시,월요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,결빙,맑음,교차로 - 교차로부근,승용,남,37세,경상,이륜,남,42세,중상
2014020300100137,2014년 2월 3일 11시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,43세,경상
2014020400100027,2014년 2월 4일 02시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,57세,경상
2014020400100123,2014년 2월 4일 09시,화요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,화물,남,54세,상해없음
2014020400100191,2014년 2월 4일 12시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,44세,경상
2014020400100235,2014년 2월 4일 14시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,남,61세,경상
2014020400100370,2014년 2월 4일 19시,화요일,충청남도 천안시 서북구 입장면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,47세,사망
2014020500100028,2014년 2월 5일 01시,수요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,여,46세,상해없음,보행자,남,24세,중상
2014020500100205,2014년 2월 5일 15시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,24세,경상
2014020600100266,2014년 2월 6일 15시,목요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,51세,경상
2014020600100334,2014년 2월 6일 18시,목요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,원동기,남,90세 이상,상해없음,승용,남,90세 이상,상해없음
2014020600100451,2014년 2월 6일 23시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,32세,경상
2014020700100104,2014년 2월 7일 08시,금요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,여,52세,상해없음,보행자,남,53세,중상
2014020700100227,2014년 2월 7일 14시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,이륜,남,41세,경상
2014020700100280,2014년 2월 7일 16시,금요일,충청남도 천안시 동남구 오룡동,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,건조,맑음,교차로 - 교차로부근,화물,남,44세,상해없음,보행자,남,69세,경상
2014020700100375,2014년 2월 7일 19시,금요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,37세,상해없음,자전거,남,55세,중상
2014020800100061,2014년 2월 8일 02시,토요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,30세,상해없음,보행자,여,19세,중상
2014020800100062,2014년 2월 8일 02시,토요일,충청남도 천안시 동남구 청당동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,36세,상해없음,승용,여,42세,중상
2014020800100221,2014년 2월 8일 12시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,여,11세,경상
2014020800100389,2014년 2월 8일 18시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,38세,경상
2014020800100390,2014년 2월 8일 18시,토요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,비,단일로 - 기타,승용,남,33세,상해없음,원동기,남,32세,경상
2014020800100393,2014년 2월 8일 18시,토요일,충청남도 천안시 동남구 구성동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,습기,비,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,여,49세,중상
2014020800100497,2014년 2월 8일 21시,토요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,16세,중상
2014020800100528,2014년 2월 8일 22시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,습기,흐림,교차로 - 교차로안,승용,여,29세,상해없음,승용,남,29세,경상
2014020900100240,2014년 2월 9일 16시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,77세,경상
2014020900100286,2014년 2월 9일 18시,일요일,충청남도 천안시 동남구 성황동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,49세,중상
2014021000100133,2014년 2월 10일 08시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,적설,눈,단일로 - 기타,승용,남,23세,상해없음,승용,여,35세,경상
2014021000100134,2014년 2월 10일 08시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,결빙,눈,교차로 - 교차로부근,승용,여,42세,상해없음,승용,여,24세,경상
