"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6773120,"2022032","4313011600","43130001  ","충청북도 충주시1","충청북도 충주시 칠금동(칠금우체국사거리 부근)",5,8,2,3,3,0,127.921711767285,36.982390830873,"{""type"":""Polygon"",""coordinates"":[[[127.92261008,36.98239083],[127.92259282,36.98225084],[127.9225417,36.98211622],[127.92245869,36.98199216],[127.92234697,36.98188341],[127.92221084,36.98179417],[127.92205554,36.98172786],[127.92188702,36.98168702],[127.92171177,36.98167323],[127.92153651,36.98168702],[127.921368,36.98172786],[127.92121269,36.98179417],[127.92107656,36.98188341],[127.92096485,36.98199216],[127.92088183,36.98211622],[127.92083071,36.98225084],[127.92081345,36.98239083],[127.92083071,36.98253083],[127.92088183,36.98266544],[127.92096485,36.9827895],[127.92107656,36.98289824],[127.92121269,36.98298748],[127.921368,36.9830538],[127.92153651,36.98309463],[127.92171177,36.98310842],[127.92188702,36.98309463],[127.92205554,36.9830538],[127.92221084,36.98298748],[127.92234697,36.98289824],[127.92245869,36.9827895],[127.9225417,36.98266544],[127.92259282,36.98253083],[127.92261008,36.98239083]]]}"
6773447,"2022032","4313010500","43130002  ","충청북도 충주시2","충청북도 충주시 교현동(법원사거리 부근)",4,5,0,4,1,0,127.928228690103,36.982367502459,"{""type"":""Polygon"",""coordinates"":[[[127.92912701,36.9823675],[127.92910974,36.98222751],[127.92905863,36.98209289],[127.92897561,36.98196883],[127.92886389,36.98186009],[127.92872777,36.98177084],[127.92857246,36.98170453],[127.92840394,36.98166369],[127.92822869,36.98164991],[127.92805344,36.98166369],[127.92788492,36.98170453],[127.92772961,36.98177084],[127.92759349,36.98186009],[127.92748177,36.98196883],[127.92739875,36.98209289],[127.92734764,36.98222751],[127.92733037,36.9823675],[127.92734764,36.9825075],[127.92739875,36.98264211],[127.92748177,36.98276617],[127.92759349,36.98287492],[127.92772961,36.98296416],[127.92788492,36.98303047],[127.92805344,36.9830713],[127.92822869,36.98308509],[127.92840394,36.9830713],[127.92857246,36.98303047],[127.92872777,36.98296416],[127.92886389,36.98287492],[127.92897561,36.98276617],[127.92905863,36.98264211],[127.92910974,36.9825075],[127.92912701,36.9823675]]]}"
6773866,"2022032","4413111800","44131001  ","충청남도 천안시 동남구1","충청남도 천안시 동남구 신부동(역말오거리 부근)",4,8,0,5,3,0,127.15318482632,36.824698691392,"{""type"":""Polygon"",""coordinates"":[[[127.15408314,36.82469869],[127.15406588,36.82455841],[127.15401476,36.82442351],[127.15393175,36.82429919],[127.15382003,36.82419023],[127.1536839,36.8241008],[127.1535286,36.82403435],[127.15336008,36.82399343],[127.15318483,36.82397961],[127.15300957,36.82399343],[127.15284106,36.82403435],[127.15268575,36.8241008],[127.15254962,36.82419023],[127.1524379,36.82429919],[127.15235489,36.82442351],[127.15230377,36.82455841],[127.15228651,36.82469869],[127.15230377,36.82483898],[127.15235489,36.82497387],[127.1524379,36.82509819],[127.15254962,36.82520715],[127.15268575,36.82529658],[127.15284106,36.82536303],[127.15300957,36.82540395],[127.15318483,36.82541777],[127.15336008,36.82540395],[127.1535286,36.82536303],[127.1536839,36.82529658],[127.15382003,36.82520715],[127.15393175,36.82509819],[127.15401476,36.82497387],[127.15406588,36.82483898],[127.15408314,36.82469869]]]}"
6773449,"2022032","4413310400","44133001  ","충청남도 천안시 서북구1","충청남도 천안시 서북구 두정동(대전충남양돈농협신두 부근)",4,7,0,4,3,0,127.138341147227,36.833669108643,"{""type"":""Polygon"",""coordinates"":[[[127.13923946,36.83366911],[127.1392222,36.83352884],[127.13917108,36.83339396],[127.13908807,36.83326966],[127.13897635,36.8331607],[127.13884022,36.83307129],[127.13868492,36.83300484],[127.1385164,36.83296393],[127.13834115,36.83295011],[127.13816589,36.83296393],[127.13799738,36.83300484],[127.13784207,36.83307129],[127.13770594,36.8331607],[127.13759423,36.83326966],[127.13751121,36.83339396],[127.13746009,36.83352884],[127.13744283,36.83366911],[127.13746009,36.83380938],[127.13751121,36.83394425],[127.13759423,36.83406856],[127.13770594,36.83417751],[127.13784207,36.83426693],[127.13799738,36.83433337],[127.13816589,36.83437428],[127.13834115,36.8343881],[127.1385164,36.83437428],[127.13868492,36.83433337],[127.13884022,36.83426693],[127.13897635,36.83417751],[127.13908807,36.83406856],[127.13917108,36.83394425],[127.1392222,36.83380938],[127.13923946,36.83366911]]]}"
6773986,"2022032","4413310200","44133002  ","충청남도 천안시 서북구2","충청남도 천안시 서북구 성정동(천안배원예농협천안지 부근)",4,6,0,4,2,0,127.137291197732,36.818521310311,"{""type"":""Polygon"",""coordinates"":[[[127.13818951,36.81852131],[127.13817225,36.81838101],[127.13812113,36.81824611],[127.13803812,36.81812178],[127.1379264,36.8180128],[127.13779027,36.81792337],[127.13763497,36.81785691],[127.13746645,36.81781599],[127.1372912,36.81780217],[127.13711595,36.81781599],[127.13694743,36.81785691],[127.13679212,36.81792337],[127.13665599,36.8180128],[127.13654428,36.81812178],[127.13646126,36.81824611],[127.13641014,36.81838101],[127.13639288,36.81852131],[127.13641014,36.81866161],[127.13646126,36.81879651],[127.13654428,36.81892084],[127.13665599,36.81902981],[127.13679212,36.81911925],[127.13694743,36.8191857],[127.13711595,36.81922662],[127.1372912,36.81924044],[127.13746645,36.81922662],[127.13763497,36.8191857],[127.13779027,36.81911925],[127.1379264,36.81902981],[127.13803812,36.81892084],[127.13812113,36.81879651],[127.13817225,36.81866161],[127.13818951,36.81852131]]]}"
6773956,"2022032","4420010100","44200001  ","충청남도 아산시1","충청남도 아산시 온천동(유원식당 부근)",4,4,0,4,0,0,127.005902826955,36.780547063697,"{""type"":""Polygon"",""coordinates"":[[[127.00680114,36.78054706],[127.00678388,36.7804067],[127.00673276,36.78027173],[127.00664975,36.78014733],[127.00653803,36.7800383],[127.0064019,36.77994883],[127.0062466,36.77988234],[127.00607808,36.77984139],[127.00590283,36.77982757],[127.00572757,36.77984139],[127.00555906,36.77988234],[127.00540375,36.77994883],[127.00526762,36.7800383],[127.00515591,36.78014733],[127.00507289,36.78027173],[127.00502177,36.7804067],[127.00500451,36.78054706],[127.00502177,36.78068743],[127.00507289,36.7808224],[127.00515591,36.78094679],[127.00526762,36.78105582],[127.00540375,36.7811453],[127.00555906,36.78121178],[127.00572757,36.78125273],[127.00590283,36.78126655],[127.00607808,36.78125273],[127.0062466,36.78121178],[127.0064019,36.7811453],[127.00653803,36.78105582],[127.00664975,36.78094679],[127.00673276,36.7808224],[127.00678388,36.78068743],[127.00680114,36.78054706]]]}"
6774074,"2022032","4421010200","44210001  ","충청남도 서산시1","충청남도 서산시 동문동(도미당약국입구 부근)",4,5,0,4,1,0,126.458793015286,36.780982717779,"{""type"":""Polygon"",""coordinates"":[[[126.45969133,36.78098272],[126.45967407,36.78084235],[126.45962295,36.78070738],[126.45953994,36.78058299],[126.45942822,36.78047396],[126.45929209,36.78038448],[126.45913679,36.78031799],[126.45896827,36.78027705],[126.45879302,36.78026323],[126.45861776,36.78027705],[126.45844924,36.78031799],[126.45829394,36.78038448],[126.45815781,36.78047396],[126.45804609,36.78058299],[126.45796308,36.78070738],[126.45791196,36.78084235],[126.4578947,36.78098272],[126.45791196,36.78112308],[126.45796308,36.78125805],[126.45804609,36.78138244],[126.45815781,36.78149147],[126.45829394,36.78158095],[126.45844924,36.78164743],[126.45861776,36.78168838],[126.45879302,36.7817022],[126.45896827,36.78168838],[126.45913679,36.78164743],[126.45929209,36.78158095],[126.45942822,36.78149147],[126.45953994,36.78138244],[126.45962295,36.78125805],[126.45967407,36.78112308],[126.45969133,36.78098272]]]}"
6773757,"2022032","4427010100","44270001  ","충청남도 당진시1","충청남도 당진시 읍내동(당진중앙도서관앞 부근)",4,5,1,3,1,0,126.632711926415,36.900646593766,"{""type"":""Polygon"",""coordinates"":[[[126.63361024,36.90064659],[126.63359298,36.90050645],[126.63354186,36.90037169],[126.63345885,36.90024749],[126.63334713,36.90013863],[126.633211,36.90004929],[126.6330557,36.89998291],[126.63288718,36.89994203],[126.63271193,36.89992823],[126.63253667,36.89994203],[126.63236816,36.89998291],[126.63221285,36.90004929],[126.63207672,36.90013863],[126.631965,36.90024749],[126.63188199,36.90037169],[126.63183087,36.90050645],[126.63181361,36.90064659],[126.63183087,36.90078674],[126.63188199,36.9009215],[126.631965,36.90104569],[126.63207672,36.90115455],[126.63221285,36.90124389],[126.63236816,36.90131027],[126.63253667,36.90135115],[126.63271193,36.90136495],[126.63288718,36.90135115],[126.6330557,36.90131027],[126.633211,36.90124389],[126.63334713,36.90115455],[126.63345885,36.90104569],[126.63354186,36.9009215],[126.63359298,36.90078674],[126.63361024,36.90064659]]]}"
6773941,"2022032","4511110700","45111001  ","전라북도 전주시 완산구1","전라북도 전주시 완산구 경원동3가(병무청오거리 부근)",4,5,1,4,0,0,127.152732404378,35.821102331508,"{""type"":""Polygon"",""coordinates"":[[[127.15363072,35.82110233],[127.15361346,35.82096023],[127.15356234,35.82082359],[127.15347933,35.82069765],[127.15336761,35.82058728],[127.15323148,35.82049669],[127.15307617,35.82042938],[127.15290766,35.82038793],[127.1527324,35.82037393],[127.15255715,35.82038793],[127.15238863,35.82042938],[127.15223333,35.82049669],[127.1520972,35.82058728],[127.15198548,35.82069765],[127.15190247,35.82082359],[127.15185135,35.82096023],[127.15183409,35.82110233],[127.15185135,35.82124443],[127.15190247,35.82138108],[127.15198548,35.82150701],[127.1520972,35.82161738],[127.15223333,35.82170797],[127.15238863,35.82177528],[127.15255715,35.82181673],[127.1527324,35.82183073],[127.15290766,35.82181673],[127.15307617,35.82177528],[127.15323148,35.82170797],[127.15336761,35.82161738],[127.15347933,35.82150701],[127.15356234,35.82138108],[127.15361346,35.82124443],[127.15363072,35.82110233]]]}"
6774116,"2022032","4514011300","45140001  ","전라북도 익산시1","전라북도 익산시 남중동(영동파출소 부근)",4,5,0,4,1,0,126.959204678954,35.954184676083,"{""type"":""Polygon"",""coordinates"":[[[126.96010299,35.95418468],[126.96008573,35.95404281],[126.96003461,35.9539064],[126.9599516,35.95378068],[126.95983988,35.95367048],[126.95970376,35.95358005],[126.95954845,35.95351285],[126.95937993,35.95347147],[126.95920468,35.9534575],[126.95902943,35.95347147],[126.95886091,35.95351285],[126.9587056,35.95358005],[126.95856947,35.95367048],[126.95845776,35.95378068],[126.95837474,35.9539064],[126.95832362,35.95404281],[126.95830636,35.95418468],[126.95832362,35.95432654],[126.95837474,35.95446295],[126.95845776,35.95458867],[126.95856947,35.95469886],[126.9587056,35.9547893],[126.95886091,35.95485649],[126.95902943,35.95489787],[126.95920468,35.95491185],[126.95937993,35.95489787],[126.95954845,35.95485649],[126.95970376,35.9547893],[126.95983988,35.95469886],[126.9599516,35.95458867],[126.96003461,35.95446295],[126.96008573,35.95432654],[126.96010299,35.95418468]]]}"
6773765,"2022032","4611015800","46110001  ","전라남도 목포시1","전라남도 목포시 상동(빛과사랑교회 부근)",6,8,0,6,2,0,126.422328308606,34.809275859194,"{""type"":""Polygon"",""coordinates"":[[[126.42322662,34.80927586],[126.42320936,34.80913197],[126.42315824,34.8089936],[126.42307523,34.80886609],[126.42296351,34.80875432],[126.42282739,34.80866259],[126.42267208,34.80859443],[126.42250356,34.80855246],[126.42232831,34.80853829],[126.42215306,34.80855246],[126.42198454,34.80859443],[126.42182923,34.80866259],[126.4216931,34.80875432],[126.42158139,34.80886609],[126.42149837,34.8089936],[126.42144725,34.80913197],[126.42142999,34.80927586],[126.42144725,34.80941975],[126.42149837,34.80955811],[126.42158139,34.80968563],[126.4216931,34.8097974],[126.42182923,34.80988912],[126.42198454,34.80995728],[126.42215306,34.80999925],[126.42232831,34.81001342],[126.42250356,34.80999925],[126.42267208,34.80995728],[126.42282739,34.80988912],[126.42296351,34.8097974],[126.42307523,34.80968563],[126.42315824,34.80955811],[126.42320936,34.80941975],[126.42322662,34.80927586]]]}"
6773990,"2022032","4611015800","46110002  ","전라남도 목포시2","전라남도 목포시 상동(신안공인중개사 부근)",4,6,0,5,1,0,126.429236434715,34.799237605832,"{""type"":""Polygon"",""coordinates"":[[[126.43013475,34.79923761],[126.43011749,34.7990937],[126.43006637,34.79895532],[126.42998336,34.79882778],[126.42987164,34.798716],[126.42973551,34.79862426],[126.42958021,34.7985561],[126.42941169,34.79851412],[126.42923643,34.79849994],[126.42906118,34.79851412],[126.42889266,34.7985561],[126.42873736,34.79862426],[126.42860123,34.798716],[126.42848951,34.79882778],[126.4284065,34.79895532],[126.42835538,34.7990937],[126.42833812,34.79923761],[126.42835538,34.79938152],[126.4284065,34.79951989],[126.42848951,34.79964743],[126.42860123,34.79975921],[126.42873736,34.79985094],[126.42889266,34.79991911],[126.42906118,34.79996109],[126.42923643,34.79997526],[126.42941169,34.79996109],[126.42958021,34.79991911],[126.42973551,34.79985094],[126.42987164,34.79975921],[126.42998336,34.79964743],[126.43006637,34.79951989],[126.43011749,34.79938152],[126.43013475,34.79923761]]]}"
6773898,"2022032","4611015800","46110003  ","전라남도 목포시3","전라남도 목포시 상동(신한은행목포하당금융 부근)",4,6,0,4,2,0,126.424780075441,34.805690681281,"{""type"":""Polygon"",""coordinates"":[[[126.42567839,34.80569068],[126.42566113,34.80554678],[126.42561001,34.80540841],[126.425527,34.80528089],[126.42541528,34.80516912],[126.42527915,34.80507739],[126.42512385,34.80500922],[126.42495533,34.80496725],[126.42478008,34.80495308],[126.42460482,34.80496725],[126.42443631,34.80500922],[126.424281,34.80507739],[126.42414487,34.80516912],[126.42403315,34.80528089],[126.42395014,34.80540841],[126.42389902,34.80554678],[126.42388176,34.80569068],[126.42389902,34.80583458],[126.42395014,34.80597295],[126.42403315,34.80610047],[126.42414487,34.80621224],[126.424281,34.80630397],[126.42443631,34.80637213],[126.42460482,34.80641411],[126.42478008,34.80642828],[126.42495533,34.80641411],[126.42512385,34.80637213],[126.42527915,34.80630397],[126.42541528,34.80621224],[126.425527,34.80610047],[126.42561001,34.80597295],[126.42566113,34.80583458],[126.42567839,34.80569068]]]}"
6773862,"2022032","4613010800","46130001  ","전라남도 여수시1","전라남도 여수시 교동(예수사랑교회 부근)",4,4,0,4,0,0,127.732807929543,34.740420917892,"{""type"":""Polygon"",""coordinates"":[[[127.73370624,34.74042092],[127.73368898,34.74027691],[127.73363786,34.74013843],[127.73355485,34.7400108],[127.73344313,34.73989894],[127.73330701,34.73980714],[127.7331517,34.73973892],[127.73298318,34.73969692],[127.73280793,34.73968273],[127.73263268,34.73969692],[127.73246416,34.73973892],[127.73230885,34.73980714],[127.73217272,34.73989894],[127.73206101,34.7400108],[127.73197799,34.74013843],[127.73192688,34.74027691],[127.73190961,34.74042092],[127.73192688,34.74056493],[127.73197799,34.74070341],[127.73206101,34.74083103],[127.73217272,34.74094289],[127.73230885,34.74103469],[127.73246416,34.74110291],[127.73263268,34.74114491],[127.73280793,34.7411591],[127.73298318,34.74114491],[127.7331517,34.74110291],[127.73330701,34.74103469],[127.73344313,34.74094289],[127.73355485,34.74083103],[127.73363786,34.74070341],[127.73368898,34.74056493],[127.73370624,34.74042092]]]}"
6773124,"2022032","4615011400","46150001  ","전라남도 순천시1","전라남도 순천시 연향동(여성문화회관앞 부근)",6,10,0,7,3,0,127.522462116534,34.948047816854,"{""type"":""Polygon"",""coordinates"":[[[127.52336043,34.94804782],[127.52334317,34.94790417],[127.52329205,34.94776604],[127.52320904,34.94763874],[127.52309732,34.94752716],[127.52296119,34.94743558],[127.52280589,34.94736754],[127.52263737,34.94732564],[127.52246212,34.94731149],[127.52228686,34.94732564],[127.52211835,34.94736754],[127.52196304,34.94743558],[127.52182691,34.94752716],[127.52171519,34.94763874],[127.52163218,34.94776604],[127.52158106,34.94790417],[127.5215638,34.94804782],[127.52158106,34.94819147],[127.52163218,34.9483296],[127.52171519,34.9484569],[127.52182691,34.94856847],[127.52196304,34.94866005],[127.52211835,34.94872809],[127.52228686,34.94876999],[127.52246212,34.94878414],[127.52263737,34.94876999],[127.52280589,34.94872809],[127.52296119,34.94866005],[127.52309732,34.94856847],[127.52320904,34.9484569],[127.52329205,34.9483296],[127.52334317,34.94819147],[127.52336043,34.94804782]]]}"
6773950,"2022032","4623010600","46230001  ","전라남도 광양시1","전라남도 광양시 중동(광양사랑병원 부근)",4,5,0,4,1,0,127.697005066332,34.936167384118,"{""type"":""Polygon"",""coordinates"":[[[127.69790338,34.93616738],[127.69788612,34.93602371],[127.697835,34.93588556],[127.69775199,34.93575824],[127.69764027,34.93564665],[127.69750414,34.93555506],[127.69734884,34.93548701],[127.69718032,34.9354451],[127.69700507,34.93543095],[127.69682981,34.9354451],[127.6966613,34.93548701],[127.69650599,34.93555506],[127.69636986,34.93564665],[127.69625814,34.93575824],[127.69617513,34.93588556],[127.69612401,34.93602371],[127.69610675,34.93616738],[127.69612401,34.93631105],[127.69617513,34.9364492],[127.69625814,34.93657652],[127.69636986,34.93668812],[127.69650599,34.9367797],[127.6966613,34.93684775],[127.69682981,34.93688966],[127.69700507,34.93690381],[127.69718032,34.93688966],[127.69734884,34.93684775],[127.69750414,34.9367797],[127.69764027,34.93668812],[127.69775199,34.93657652],[127.697835,34.9364492],[127.69788612,34.93631105],[127.69790338,34.93616738]]]}"
